"214","1",,"0",,"2019-11-30",,,,"長沙灣長順街17號美心集團中心","22.336002","114.14707529999998"," ","0","1","0",,"1","3","2019-11-30 01:11:03","2019-11-30 01:11:03","09:30:00","18:00:00"
"215","1",,"0",,"2019-11-30",,,,"長沙灣長順街17號美心集團中心","22.336002","114.14707529999998"," ","0","1","0",,"1","3","2019-11-30 01:11:09","2019-11-30 01:11:09","09:30:00","18:00:00"
"216","1",,"0",,"2019-11-30",,,,"葵涌打磚坪街63至75號冠和工業大廈","22.3681886","114.13673590000008"," ","0","1","0",,"1","3","2019-11-30 01:12:29","2019-11-30 01:13:11","09:30:00","18:00:00"
"217","1",,"0",,"2019-11-30",,,,"九龍又一村地錦路錦花園","22.3308413","114.17427620000001"," ","0","1","0",,"1","3","2019-11-30 01:12:51","2019-11-30 01:12:51","09:30:00","18:00:00"
"218","1",,"0",,"2019-11-30",,,,"九龍仔喇沙利道","22.3301123","114.18201959999999"," ","0","1","0",,"1","3","2019-11-30 01:13:29","2019-11-30 01:13:29","09:30:00","18:00:00"
"219","1",,"0",,"2019-11-30",,,,"九龍灣淘大花園","22.3244781","114.21635560000004"," ","0","1","0",,"1","3","2019-11-30 01:13:50","2019-11-30 01:13:50","09:30:00","18:00:00"
"220","1",,"0",,"2019-11-30",,,,"九龍灣淘大商場","22.3244781","114.21635560000004"," ","0","1","0",,"1","3","2019-11-30 01:14:06","2019-11-30 01:14:06","09:30:00","18:00:00"
"221","1",,"0",,"2019-11-30",,,,"牛頭角安基苑基康閣","22.3222252","114.21745579999993"," ","0","1","0",,"1","3","2019-11-30 01:14:20","2019-11-30 01:44:00","13:30:00","18:00:00"
"222","1",,"0",,"2019-11-30",,,,"牛頭角康華街6號兆景樓","22.3223212","114.21677360000001"," ","0","1","0",,"1","3","2019-11-30 01:14:35","2019-11-30 01:14:35","09:30:00","18:00:00"
"223","1",,"0","秀荗坪店","2019-11-30",,,,"九龍秀茂坪中心商場","22.3186108","114.23489689999997"," ","0","1","0",,"1","3","2019-11-30 01:16:32","2019-11-30 01:16:32","09:30:00","19:30:00"
"225","1",,"0","秀荗坪店","2019-11-30",,,,"將軍澳油塘油美苑淑美閣","22.297897","114.23912999999993"," ","0","1","0",,"1","3","2019-11-30 01:16:58","2019-11-30 01:16:58","09:30:00","19:00:00"
"226","1",,"0",,"2019-11-30",,,,"將軍澳調景嶺健明邨明富樓","22.3119072","114.25687399999993"," ","0","1","0",,"1","3","2019-11-30 01:17:40","2019-11-30 01:17:40","09:30:00","18:00:00"
"227","1",,"0","慈雲山店","2019-11-30",,,,"九龍慈雲山毓華街23號慈雲山中心","22.3482388","114.2005514"," ","0","1","0",,"1","3","2019-11-30 01:18:16","2019-11-30 01:18:16","09:30:00","19:30:00"
"229","1",,"0","德田店","2019-11-30",,,,"九龍碧雲道223號德田邨","22.3104444","114.2379886"," ","0","1","0",,"1","3","2019-11-30 01:19:35","2019-11-30 01:19:35","09:30:00","19:30:00"
"231","1",,"0","觀塘店","2019-11-30",,,,"觀塘牛頭角道","22.315802","114.21927299999993"," ","0","1","0",,"1","3","2019-11-30 01:19:56","2019-11-30 01:19:56","09:30:00","19:30:00"
"232","1",,"0",,"2019-11-30",,,,"觀塘麗港城15座","22.3063034","114.2278814"," ","0","1","0",,"1","3","2019-11-30 01:20:26","2019-11-30 01:20:26","09:30:00","18:00:00"
"239","1",,"0",,"2019-11-30",,,,"中環4號碼頭","22.2877268","114.15837190000002"," ","0","1","0",,"1","3","2019-11-30 01:26:37","2019-11-30 01:26:37","09:30:00","18:00:00"
"240","1",,"0",,"2019-11-30",,,,"中環4號碼頭","22.2877268","114.15837190000002"," ","0","1","0",,"1","3","2019-11-30 01:26:45","2019-11-30 01:26:45","09:30:00","18:00:00"
"242","1",,"0",,"2019-11-30",,,,"川龍店","22.3703889","114.1159738"," ","0","1","0",,"1","3","2019-11-30 01:27:27","2019-11-30 01:27:27","09:30:00","19:30:00"
"243","1",,"0",,"2019-11-30",,,,"中環貢茶","22.2828527","114.15655240000001"," ","0","1","0",,"1","3","2019-11-30 01:27:47","2019-11-30 01:27:47","09:30:00","18:00:00"
"244","1",,"0",,"2019-11-30",,,,"香港仔渣甸山包華士道","22.2676466","114.19250379999994"," ","0","1","0",,"1","3","2019-11-30 01:28:11","2019-11-30 01:28:11","09:30:00","18:00:00"
"245","1",,"0",,"2019-11-30",,,,"筲箕灣道太安樓","22.2828742","114.22209969999994","  ","0","1","0",,"1","3","2019-11-30 01:28:18","2019-11-30 01:32:45","09:30:00","18:00:00"
"246","1",,"0",,"2019-11-30",,,,"香港仔鴨脷洲怡南道","22.2418581","114.15285319999998"," ","0","1","0",,"1","3","2019-11-30 01:37:56","2019-11-30 01:37:56","09:30:00","18:00:00"
"247","1",,"0",,"2019-11-30",,,,"香港域多利道555號碧瑤灣","22.2616008","114.13382249999995"," ","0","1","0",,"1","3","2019-11-30 01:38:14","2019-11-30 01:38:14","09:30:00","18:00:00"
"248","1",,"0",,"2019-11-30",,,,"薄扶林花園","22.25723","114.13735399999996"," ","0","1","0",,"1","3","2019-11-30 01:38:35","2019-11-30 01:38:35","09:30:00","18:00:00"
"249","1",,"0",,"2019-11-30",,,,"灣仔堅尼地道39號鳳凰閣","22.273658","114.17255049999994"," ","0","1","0",,"1","3","2019-11-30 01:38:50","2019-11-30 01:38:50","09:30:00","18:00:00"
"250","1",,"0","灣仔道店","2019-11-30",,,,"灣仔灣仔道","22.2770532","114.17696490000003"," ","0","1","0",,"1","3","2019-11-30 01:39:18","2019-11-30 01:39:18","09:30:00","19:00:00"
"251","1",,"0","灣仔道店","2019-11-30",,,,"灣仔灣仔道","22.2770532","114.17696490000003"," ","0","1","0",,"1","3","2019-11-30 01:39:23","2019-11-30 01:39:23","09:30:00","19:00:00"
"252","1",,"0",,"2019-11-30",,,,"西灣河太安街28號逸濤灣","22.2835064","114.22475929999996"," ","0","1","0",,"1","3","2019-11-30 01:39:40","2019-11-30 01:39:40","09:30:00","19:00:00"
"253","1",,"0",,"2019-11-30",,,,"香港北角英皇道","22.290773","114.19874270000003"," ","0","1","0",,"1","3","2019-11-30 01:39:56","2019-11-30 01:39:56","09:30:00","19:00:00"
"254","1",,"0",,"2019-11-30",,,,"香港北角英皇道","22.290773","114.19874270000003"," ","0","1","0",,"1","3","2019-11-30 01:40:00","2019-11-30 01:40:00","09:30:00","19:00:00"
