"127","1",,"0",,"2019-12-01",,,,"何文田常盛街28號皓畋","22.31858739999999","114.18163389999995"," ","0","1","0",,"1","3","2019-11-30 00:13:56","2019-11-30 00:13:56","09:30:00","18:00:00"
"129","1",,"0","川龍店","2019-12-01",,,,"荃灣川龍街","22.369933","114.11613620000003"," ","0","1","0",,"1","3","2019-11-30 00:15:06","2019-11-30 00:15:06","09:30:00","19:30:00"
"130","1",,"0",,"2019-12-01",,,,"上海街","22.317292","114.16850699999998"," ","0","1","0",,"1","3","2019-11-30 00:15:33","2019-11-30 00:15:33","09:30:00","18:00:00"
"131","1",,"0",,"2019-12-01",,,,"牛頭角康利道","22.3180425","114.22079600000006"," ","0","1","0",,"1","3","2019-11-30 00:16:02","2019-11-30 00:16:02","09:30:00","18:00:00"
"133","1",,"0",,"2019-12-01",,,,"將軍澳富寧花園","22.3189754","114.26744499999995"," ","0","1","0",,"1","3","2019-11-30 00:16:57","2019-11-30 00:16:57","09:30:00","18:00:00"
"135","1",,"0",,"2019-12-01",,,,"富山村富信樓","22.3427251","114.20909649999999"," ","0","1","0",,"1","3","2019-11-30 00:17:21","2019-11-30 00:17:21","09:30:00","18:00:00"
"137","1",,"0","德田店","2019-12-01",,,,"九龍碧雲道223號德田邨","22.3088387","114.23872470000003"," ","0","1","0",,"1","3","2019-11-30 00:18:13","2019-11-30 00:18:13","09:30:00","19:30:00"
"139","1",,"0","慈雲山店","2019-12-01",,,,"九龍慈雲山毓華街23號慈雲山中心","22.3482388","114.2005514"," ","0","1","0",,"1","3","2019-11-30 00:19:06","2019-11-30 00:19:06","09:30:00","19:30:00"
"140","1",,"0",,"2019-12-01",,,,"九龍灣宏光道80號麗景花園","22.3301173","114.20667920000005"," ","0","1","0",,"1","3","2019-11-30 00:19:36","2019-11-30 00:19:36","09:30:00","18:00:00"
"142","1",,"0",,"2019-12-01",,,,"將軍澳唐俊街12號","22.3024285","114.26148639999997"," ","0","1","0",,"1","3","2019-11-30 00:20:27","2019-11-30 00:20:27","09:30:00","18:00:00"
"144","1",,"0",,"2019-12-01",,,,"何文田何文田山遁","22.3149009","114.17668950000007"," ","0","1","0",,"1","3","2019-11-30 00:20:58","2019-11-30 00:20:58","09:30:00","18:00:00"
"147","1",,"0",,"2019-12-01",,,,"溥扶林道93號利馬窴宿舍","22.2839681","114.13233119999995"," ","0","1","0",,"1","3","2019-11-30 00:24:55","2019-11-30 00:24:55","09:30:00","18:00:00"
"148","1",,"0",,"2019-12-01",,,,"中環堅尼地道","22.2762846","114.16323190000003"," ","0","1","0",,"1","3","2019-11-30 00:25:30","2019-11-30 00:25:30","09:30:00","18:00:00"
"149","1",,"0",,"2019-12-01",,,,"香港仔田灣嘉禾街14-22號嘉禾大廈","22.249981","114.14864699999998"," ","0","1","0",,"1","3","2019-11-30 00:26:58","2019-11-30 00:26:58","09:30:00","18:00:00"
"151","1",,"0",,"2019-12-01",,,,"半山麥當勞道50-52A號端納大廈","22.2750857","114.15865899999994"," ","0","1","0",,"1","3","2019-11-30 00:27:29","2019-11-30 00:27:29","09:30:00","18:00:00"
"152","1",,"0",,"2019-12-01",,,,"香港薄扶林薄扶林道180號薄扶林花園","22.25829999999999","114.13673590000008"," ","0","1","0",,"1","3","2019-11-30 00:27:58","2019-11-30 00:27:58","09:30:00","18:00:00"
"153","1",,"0",,"2019-12-01",,,,"舂坎角海天徑33號","22.221221","114.20245"," ","0","1","0",,"1","3","2019-11-30 00:28:21","2019-11-30 00:28:21","09:30:00","18:00:00"
"155","1",,"0",,"2019-12-01",,,,"中半山舊山頂道23號帝景園","22.2761228","114.15262099999995"," ","0","1","0",,"1","3","2019-11-30 00:29:04","2019-11-30 00:29:04","09:30:00","18:00:00"
"156","1",,"0",,"2019-12-01",,,,"銅鑼灣加路連山道109號","22.2760039","114.18550400000004"," ","0","1","0",,"1","3","2019-11-30 00:29:27","2019-11-30 00:29:27","09:30:00","18:00:00"
"158","1",,"0",,"2019-12-01",,,,"雞籠灣華富道嘉隆苑B座嘉平閣","22.2494867","114.13857059999998"," ","0","1","0",,"1","3","2019-11-30 00:29:48","2019-11-30 00:29:48","09:30:00","18:00:00"
"159","1",,"0",,"2019-12-01",,,,"中環貢茶","22.2828527","114.15655240000001"," ","0","1","0",,"1","3","2019-11-30 00:30:10","2019-11-30 00:30:10","09:30:00","18:00:00"
"160","1",,"0","灣仔道店","2019-12-01",,,,"灣仔灣仔道","22.2770532","114.17696490000003"," ","0","1","0",,"1","3","2019-11-30 00:30:58","2019-11-30 00:30:58","09:00:00","19:00:00"
"161","1",,"0","灣仔道店","2019-12-01",,,,"灣仔灣仔道","22.2770532","114.17696490000003"," ","0","1","0",,"1","3","2019-11-30 00:31:07","2019-11-30 00:31:07","09:00:00","19:00:00"
"162","1",,"0",,"2019-12-01",,,,"筲箕灣道太安樓","22.2828742","114.22209969999994"," ","0","1","0",,"1","3","2019-11-30 00:31:30","2019-11-30 00:31:30","09:30:00","18:00:00"
"164","1",,"0",,"2019-12-01",,,,"杏花村46座","22.2764355","114.24120909999999"," ","0","1","0",,"1","3","2019-11-30 00:31:49","2019-11-30 00:31:49","09:30:00","18:00:00"
