"101","1","HODO-2018002997","9007",,"2019-11-28",,,,"擎天半島2座","22.306462","114.16227400000002"," ","0","1","0",,"1","3","2019-11-29 23:23:44","2019-11-29 23:23:44","09:30:00","18:00:00"
"102","1",,"0","大明里店","2019-11-28",,,,"新界大埔大明里1-27號","22.4476822","114.16746050000006"," ","0","1","0",,"1","3","2019-11-29 23:27:08","2019-11-29 23:27:08","09:30:00","20:00:00"
"103","1",,"0",,"2019-11-28",,,,"大埔大埔頭華樂豪庭590地下","22.455094","114.15507200000002"," ","0","1","0",,"1","3","2019-11-29 23:39:16","2019-11-29 23:42:00","09:30:00","18:00:00"
"104","1",,"0",,"2019-11-28",,,,"大埔中心2座","22.4523834","114.16867409999998"," ","0","1","0",,"1","3","2019-11-29 23:39:41","2019-11-29 23:42:52","09:30:00","18:00:00"
"105","1",,"0",,"2019-11-28",,,,"大埔林邨45B地下","22.4696505","114.15100289999998"," ","0","1","0",,"1","3","2019-11-29 23:44:52","2019-11-29 23:44:52","09:30:00","18:00:00"
"106","1",,"0",,"2019-11-28",,,,"沙田水澳村林泉樓2016號","22.3736739","114.19840620000002"," ","0","1","0",,"1","3","2019-11-29 23:45:40","2019-11-29 23:45:40","09:30:00","18:00:00"
"107","1",,"0","沙田店","2019-11-28",,,,"新界沙田沙田正街21-27號沙田廣場","22.3831876","114.18939969999997"," ","0","1","0",,"1","3","2019-11-29 23:48:40","2019-11-29 23:48:40","10:00:00","20:30:00"
"108","1",,"0",,"2019-11-28",,,,"沙田區石門京瑞廣場","22.3888622","114.20870179999997"," ","0","1","0",,"1","3","2019-11-29 23:50:38","2019-11-29 23:50:38","09:30:00","18:00:00"
"109","1",,"0",,"2019-11-28",,,,"沙田第一城5座","22.3887325","114.20269929999995"," ","0","1","0",,"1","3","2019-11-29 23:51:11","2019-11-29 23:51:11","09:30:00","18:00:00"
"110","1",,"0",,"2019-11-28",,,,"馬鞍山錦富閣A座","22.409461","114.22143299999993"," ","0","1","0",,"1","3","2019-11-29 23:51:41","2019-11-29 23:51:41","09:30:00","18:00:00"
"111","1",,"0","頌富店","2019-11-28",,,,"天水圍天華路30號天頌苑T TOWN 南座","22.4623179","113.99794799999995"," ","0","1","0",,"1","3","2019-11-29 23:53:50","2019-11-30 00:04:50","09:30:00","19:30:00"
"120","1",,"0",,"2019-11-28",,,,"錦田大江埔235號","22.4472208","114.07096449999995"," ","0","1","0",,"1","3","2019-11-30 00:00:23","2019-11-30 00:00:23","09:30:00","18:00:00"
"121","1",,"0",,"2019-11-28",,,," 屯門掃管笏路88號GRAND NAPA 5座","22.373181","114.00252590000002"," ","0","1","0",,"1","3","2019-11-30 00:01:17","2019-11-30 00:01:17","09:30:00","18:00:00"
"122","1",,"0","元朗店","2019-11-28",,,,"元朗同樂街24號安定樓地下","22.445913","114.02815399999997"," ","0","1","0",,"1","3","2019-11-30 00:02:31","2019-11-30 00:05:38","09:00:00","19:30:00"
"123","1",,"0",,"2019-11-28",,,,"元朗新田永平村路18號地下","22.500962","114.07692799999995"," ","0","1","0",,"1","3","2019-11-30 00:03:47","2019-11-30 00:03:47","09:30:00","18:00:00"
"124","1",,"0",,"2019-11-28",,,,"屯門中央廣場","22.3815219","113.97197540000002"," ","0","1","0",,"1","3","2019-11-30 00:07:37","2019-11-30 00:07:37","09:30:00","18:00:00"
"125","1",,"0","屯門店","2019-11-28",,,,"屯門啟發徑1-13號地下2號舖","22.3948482","113.97581500000001"," ","0","1","0",,"1","3","2019-11-30 00:11:05","2019-11-30 00:11:05","09:00:00","19:30:00"
"126","1",,"0",,"2019-11-28",,,,"屯門啟豐園4座","22.3729637","113.96482170000002"," ","0","1","0",,"1","3","2019-11-30 00:13:28","2019-11-30 00:13:28","09:30:00","18:00:00"
"128","1",,"0",,"2019-11-28",,,,"沙田穗禾苑慶安閣","22.3909164","114.19337610000002"," ","0","1","0",,"1","3","2019-11-30 00:15:02","2019-11-30 00:15:02","09:30:00","18:00:00"
"132","1",,"0",,"2019-11-28",,,,"沙田第一城30座","22.3860598","114.20519549999995"," ","0","1","0",,"1","3","2019-11-30 00:16:03","2019-11-30 00:16:03","09:30:00","18:00:00"
"134","1",,"0",,"2019-11-28",,,,"大埔塘上村215室","22.45297","114.13965800000005"," ","0","1","0",,"1","3","2019-11-30 00:17:11","2019-11-30 00:17:11","09:30:00","18:00:00"
"136","1",,"0",,"2019-11-28",,,,"荃灣青龍頭龍騰路8號帝華軒1座","22.3629194","114.04533960000003"," ","0","1","0",,"1","3","2019-11-30 00:18:03","2019-11-30 00:18:03","09:30:00","18:00:00"
"138","1",,"0",,"2019-11-28",,,,"屯門新屯門中心5座","22.3815951","113.96475199999998"," ","0","1","0",,"1","3","2019-11-30 00:18:56","2019-11-30 00:18:56","09:30:00","18:00:00"
"141","1",,"0",,"2019-11-28",,,,"青山公路深井段28號海韻臺","22.3672571","114.06382940000003"," ","0","1","0",,"1","3","2019-11-30 00:19:43","2019-11-30 01:48:15","09:30:00","18:00:00"
"143","1",,"0",,"2019-11-28",,,,"大角咀維港灣9座","22.3180301","114.1579855"," ","0","1","0",,"1","3","2019-11-30 00:20:38","2019-11-30 00:20:38","09:30:00","18:00:00"
"145","1",,"0",,"2019-11-28",,,,"青山道順寧大廈","22.340129","114.15485039999999"," ","0","1","0",,"1","3","2019-11-30 00:21:36","2019-11-30 00:21:36","09:30:00","18:00:00"
"146","1",,"0",,"2019-11-28",,,,"青衣宏福花園第二座","22.3549709","114.1077785"," ","0","1","0",,"1","3","2019-11-30 00:22:28","2019-11-30 01:50:00","09:30:00","18:00:00"
"150","1",,"0",,"2019-11-28",,,,"美孚新邨第一期百老匯街3號","22.3366356","114.14021950000006"," ","0","1","0",,"1","3","2019-11-30 00:27:00","2019-11-30 00:27:00","09:30:00","18:00:00"
"154","1",,"0",,"2019-11-28",,,,"美孚新邨第一期百老匯街81號","22.336446","114.13831500000003"," ","0","1","0",,"1","3","2019-11-30 00:28:37","2019-11-30 00:28:37","09:30:00","18:00:00"
"157","1",,"0",,"2019-11-28",,,,"深水埗富昌邨富良盈樓","22.3286501","114.15465240000003"," ","0","1","0",,"1","3","2019-11-30 00:29:39","2019-11-30 00:29:39","09:30:00","18:00:00"
"163","1",,"0",,"2019-11-28",,,,"深水埗富昌邨富良樓","22.329559","114.15354000000002"," ","0","1","0",,"1","3","2019-11-30 00:31:40","2019-11-30 00:31:40","09:30:00","18:00:00"
"165","1",,"0",,"2019-11-28",,,," 尖沙咀廣東道3-27號海港城6座","22.2950249","114.16687990000003"," ","0","1","0",,"1","3","2019-11-30 00:32:33","2019-11-30 01:45:18","11:30:00","13:00:00"
"166","1",,"0",,"2019-11-28",,,,"土瓜灣美善同道113號地下","22.3166816","114.18709450000006","  ","0","1","0",,"1","3","2019-11-30 00:33:16","2019-11-30 00:33:16","09:30:00","18:00:00"
"167","1",,"0","川龍店","2019-11-28",,,,"荃灣川龍街9-13號地下D鋪","22.3719591","114.11706490000006"," ","0","1","0",,"1","3","2019-11-30 00:34:11","2019-11-30 01:51:56","09:30:00","19:30:00"
"168","1",,"0",,"2019-11-28",,,,"何文田敬德街7號雲華台","22.319565","114.18001300000003"," ","0","1","0",,"1","3","2019-11-30 00:34:52","2019-11-30 00:34:52","09:30:00","18:00:00"
"169","1",,"0",,"2019-11-28",,,,"旺角太平道4號華欣閣","22.3183745","114.17405559999997"," ","0","1","0",,"1","3","2019-11-30 00:35:29","2019-11-30 00:35:29","09:30:00","18:00:00"
"170","1",,"0",,"2019-11-28",,,,"長沙灣道173號","22.329782","114.163232"," ","0","1","0",,"1","3","2019-11-30 00:36:26","2019-11-30 00:36:26","09:30:00","18:00:00"
"171","1",,"0",,"2019-11-28",,,,"荃灣荃景花園十座","22.378531","114.10969890000001","  ","0","1","0",,"1","3","2019-11-30 00:37:17","2019-11-30 00:37:17","09:30:00","18:00:00"
"172","1",,"0",,"2019-11-28",,,,"葵涌荔崗街11號浩景台","22.3487003","114.12993119999999"," ","0","1","0",,"1","3","2019-11-30 00:38:21","2019-11-30 00:38:21","09:30:00","18:00:00"
"173","1",,"0",,"2019-11-28",,,,"觀塘秀荗幸坪秀賢樓","22.318619","114.23414200000002"," ","0","1","0",,"1","3","2019-11-30 00:39:32","2019-11-30 00:39:32","09:30:00","18:00:00"
"174","1",,"0","觀塘店","2019-11-28",,,,"九龍秀茂坪中心商場106號舖","22.3194881","114.23191610000003"," ","0","1","0",,"1","3","2019-11-30 00:40:56","2019-11-30 00:42:08","09:30:00","19:30:00"
"224","1",,"0",,"2019-11-28",,,,"觀塘鴻圖道40號豐明大廈","22.3116866","114.22070659999997"," ","0","1","0",,"1","3","2019-11-30 01:16:42","2019-11-30 01:16:42","09:30:00","18:00:00"
"228","1",,"0",,"2019-11-28",,,,"九龍城亞皆老街154號寶雲閣4座","22.3223931","114.18084810000005"," ","0","1","0",,"1","3","2019-11-30 01:18:33","2019-11-30 01:18:33","09:30:00","18:00:00"
"230","1",,"0",,"2019-11-28",,,,"牛池灣豐盛街33號海港花園2座","22.341813","114.21209699999997","  ","0","1","0",,"1","3","2019-11-30 01:19:56","2019-11-30 01:19:56","09:30:00","18:00:00"
"233","1",,"0","慈雲山店","2019-11-28",,,,"九龍慈雲山毓華街23號慈雲山中心","22.3482388","114.2005514"," ","0","1","0",,"1","3","2019-11-30 01:22:34","2019-11-30 01:22:34","09:30:00","18:00:00"
"234","1",,"0",,"2019-11-28",,,,"慈雲山慈安苑安欣閣","22.348271","114.20185700000002"," ","0","1","0",,"1","3","2019-11-30 01:23:33","2019-11-30 01:23:33","09:30:00","18:00:00"
"235","1",,"0",,"2019-11-28",,,,"葵涌安蔭邨德蔭樓","22.3708126","114.14221680000003"," ","0","1","0",,"1","3","2019-11-30 01:24:12","2019-11-30 01:24:12","09:30:00","18:00:00"
"236","1",,"0",,"2019-11-28",,,,"伊利沙佰醫院病人資源中心","22.3083784","114.1748447"," ","0","1","0",,"1","3","2019-11-30 01:24:59","2019-11-30 01:24:59","09:30:00","18:00:00"
"237","1",,"0",,"2019-11-28",,,,"公爵街3號喜爵園","22.325829","114.17461290000006"," ","0","1","0",,"1","3","2019-11-30 01:25:34","2019-11-30 01:25:34","09:30:00","18:00:00"
"238","1",,"0",,"2019-11-28",,,,"蘆田康逸苑康庭閣","22.3104338","114.23401130000002"," ","0","1","0",,"1","3","2019-11-30 01:26:26","2019-11-30 01:26:26","09:30:00","18:00:00"
"241","1",,"0",,"2019-11-28",,,,"九龍塘安域道2號映月台C座","22.3428198","114.1780731"," ","0","1","0",,"1","3","2019-11-30 01:27:00","2019-11-30 01:27:00","09:30:00","18:00:00"
