vehicle #,orderId,seq
1,101,
2,102,
2,103,
2,104,
2,105,
2,106,
2,107,
2,108,
2,109,
2,110,
2,111,
2,120,
2,121,
2,122,
2,123,
2,124,
2,125,
2,126,
2,128,
2,132,
2,134,
2,136,
2,138,
2,141,
3,143,
3,145,
3,146,
3,150,
3,154,
3,157,
3,163,
4,165,
4,166,
4,167,
4,168,
4,169,
4,170,
4,171,
4,172,
4,173,
4,174,
4,224,
4,228,
4,230,
4,233,
4,234,
4,235,
4,236,
4,237,
4,238,
4,241,
